train_number,station_code,day_of_week,month,is_holiday,weather,scheduled_arrival_hour,delay_minutes
12007,DDU,1,10,0,Stormy,6,1
12005,LKO,2,7,0,Rainy,6,49
12001,HWH,2,4,0,Rainy,7,50
12003,BSB,0,5,0,Foggy,9,105
12002,PNBE,6,1,0,Rainy,2,43
12007,PNBE,1,6,0,Foggy,13,32
12002,NDLS,5,2,0,Clear,12,55
12001,PNBE,1,10,0,Rainy,2,59
12005,DDU,5,11,0,Rainy,21,63
120010,LKO,4,5,0,Foggy,4,77
12002,LKO,6,3,0,Rainy,7,72
12001,PNBE,4,9,0,Foggy,8,121
12008,CNB,3,8,0,Clear,7,16
12007,HWH,1,4,0,Foggy,9,102
12007,CNB,5,8,0,Clear,17,21
12006,LKO,5,4,0,Foggy,13,112
12007,LKO,4,9,0,Rainy,4,45
12007,HWH,5,5,0,Foggy,0,106
12007,CNB,0,6,1,Foggy,4,195
12008,DDU,4,10,0,Foggy,14,98
12004,HWH,2,5,0,Clear,13,0
12004,PNBE,0,2,0,Foggy,4,74
12002,HWH,6,2,0,Rainy,12,77
12005,BSB,4,8,0,Foggy,13,136
120010,DDU,6,1,0,Clear,22,62
12003,HWH,5,7,1,Rainy,20,108
12003,PNBE,4,10,0,Clear,4,4
120010,DDU,5,10,0,Clear,22,22
12007,PNBE,1,5,0,Stormy,11,27
12001,NDLS,6,11,0,Foggy,21,148
12005,PNBE,4,12,0,Foggy,8,110
12007,HWH,6,6,0,Stormy,14,14
12007,CNB,5,2,0,Rainy,11,49
12005,HWH,1,12,0,Rainy,19,44
12006,CNB,5,4,0,Foggy,13,81
120010,CNB,5,5,0,Stormy,8,45
12009,PNBE,0,11,0,Stormy,6,16
120010,DDU,0,1,0,Foggy,14,72
12001,DDU,3,5,0,Stormy,4,12
12004,DDU,1,9,1,Clear,1,60
12006,PNBE,4,1,0,Foggy,20,108
12008,CNB,3,7,0,Clear,14,0
12007,LKO,5,10,0,Foggy,4,68
12003,CNB,2,3,0,Clear,14,15
120010,BSB,4,4,0,Clear,14,23
12005,NDLS,0,1,0,Stormy,15,7
12006,NDLS,6,11,0,Stormy,6,23
12002,BSB,0,1,0,Rainy,1,27
12008,DDU,6,6,0,Rainy,22,75
12002,LKO,6,3,0,Rainy,22,65
12005,BSB,2,2,0,Clear,5,16
12001,NDLS,6,8,0,Clear,2,35
12001,NDLS,2,2,0,Foggy,19,84
12002,PNBE,5,12,0,Foggy,5,134
12008,HWH,1,6,0,Rainy,0,42
12008,CNB,1,8,0,Stormy,20,15
120010,BSB,6,3,0,Foggy,10,116
12009,HWH,0,4,0,Rainy,23,46
12005,CNB,0,9,0,Clear,11,40
12007,CNB,3,10,0,Foggy,6,42
12005,LKO,4,8,0,Foggy,5,104
12003,PNBE,6,9,0,Clear,1,42
12008,HWH,0,4,0,Stormy,13,14
12001,PNBE,0,12,0,Rainy,14,57
120010,CNB,3,4,0,Rainy,5,45
12008,CNB,5,3,0,Foggy,4,78
12005,BSB,1,2,0,Rainy,12,41
12008,CNB,3,4,0,Stormy,16,9
12001,CNB,5,4,0,Clear,6,47
12003,HWH,5,8,1,Clear,5,66
12002,DDU,0,12,0,Rainy,15,66
12005,NDLS,5,6,0,Foggy,9,118
12004,CNB,4,3,0,Stormy,23,13
12004,BSB,1,7,0,Foggy,9,85
12009,NDLS,0,4,0,Foggy,3,117
12002,BSB,5,1,0,Foggy,3,103
12001,DDU,6,11,0,Rainy,6,69
12002,CNB,1,9,0,Stormy,3,29
12005,CNB,1,4,0,Stormy,6,5
12008,CNB,0,2,1,Stormy,19,41
12001,PNBE,1,1,0,Stormy,21,9
120010,BSB,6,1,0,Stormy,0,29
12006,BSB,6,6,0,Rainy,9,62
12006,HWH,3,6,0,Stormy,0,21
12004,DDU,2,2,0,Foggy,4,83
12001,CNB,5,12,0,Foggy,5,86
12008,PNBE,6,1,1,Rainy,19,114
12005,HWH,3,6,1,Foggy,14,211
12004,DDU,0,10,0,Foggy,3,129
12005,HWH,2,1,0,Stormy,1,27
12005,LKO,5,8,0,Stormy,19,39
12005,PNBE,5,12,0,Stormy,3,67
12004,BSB,0,4,0,Clear,3,0
12006,LKO,5,3,0,Rainy,2,36
12007,CNB,1,4,0,Stormy,11,3
12001,DDU,2,6,0,Foggy,14,142
12007,LKO,6,4,0,Rainy,17,74
12009,BSB,0,8,0,Clear,21,26
12006,BSB,6,4,0,Stormy,23,45
12009,NDLS,2,3,0,Clear,4,6
12009,BSB,0,9,0,Clear,6,1
12008,LKO,0,9,0,Foggy,7,58
12006,LKO,1,10,0,Stormy,9,20
12005,HWH,0,11,0,Clear,6,11
12007,NDLS,3,2,0,Clear,10,0
12004,LKO,1,4,0,Foggy,11,153
120010,LKO,0,5,0,Foggy,2,123
12001,HWH,5,11,0,Rainy,22,70
12007,HWH,1,5,0,Foggy,13,92
12006,NDLS,0,12,0,Clear,10,22
12009,LKO,0,7,0,Stormy,1,30
120010,NDLS,3,4,0,Rainy,0,49
12002,DDU,1,9,0,Clear,22,0
120010,NDLS,3,8,0,Foggy,17,90
12007,HWH,3,3,0,Foggy,21,91
12007,CNB,0,7,0,Rainy,3,26
12009,BSB,2,11,0,Stormy,0,11
12009,LKO,5,1,0,Rainy,3,73
12001,HWH,0,4,0,Foggy,5,142
12005,LKO,5,2,0,Foggy,2,52
12007,NDLS,3,2,0,Rainy,2,33
12008,BSB,2,7,1,Foggy,21,60
120010,NDLS,0,10,1,Clear,1,39
12007,NDLS,1,3,0,Clear,13,10
12005,HWH,3,6,1,Clear,23,82
12004,PNBE,4,9,0,Stormy,19,2
12007,BSB,5,3,0,Rainy,8,45
12009,HWH,2,4,1,Clear,2,82
12009,BSB,0,8,0,Stormy,16,1
12007,DDU,2,12,0,Clear,22,1
12009,DDU,6,6,0,Rainy,14,36
12003,PNBE,5,2,0,Stormy,13,31
12004,PNBE,6,1,0,Rainy,2,66
12007,PNBE,4,4,0,Rainy,9,52
12006,CNB,4,8,0,Rainy,10,49
12001,DDU,4,11,0,Rainy,13,45
12002,PNBE,3,1,0,Rainy,10,7
12003,PNBE,1,12,0,Clear,7,16
12001,PNBE,1,6,0,Foggy,8,108
12001,CNB,4,6,0,Foggy,10,127
12003,CNB,3,11,0,Foggy,20,132
12008,DDU,3,11,0,Foggy,21,77
12008,BSB,1,1,0,Stormy,21,22
12005,CNB,5,6,0,Clear,21,36
12007,DDU,1,12,0,Stormy,19,2
12005,LKO,0,10,0,Stormy,16,0
120010,LKO,2,12,0,Clear,0,32
12006,NDLS,3,12,0,Rainy,21,34
12002,DDU,1,9,0,Stormy,18,26
12008,PNBE,6,4,0,Clear,11,12
120010,DDU,3,8,0,Stormy,6,15
12005,BSB,0,9,0,Foggy,1,88
12008,BSB,6,8,0,Rainy,4,64
12006,NDLS,3,3,0,Rainy,21,57
12005,HWH,2,7,0,Rainy,21,62
12002,BSB,5,12,0,Stormy,15,25
12001,HWH,1,12,0,Clear,1,16
12003,DDU,0,10,0,Stormy,14,3
12006,BSB,5,12,0,Stormy,3,11
12004,PNBE,6,11,0,Stormy,12,32
12006,DDU,6,9,0,Clear,16,36
12008,PNBE,6,5,0,Rainy,23,28
12008,NDLS,2,10,0,Clear,11,22
12008,DDU,2,10,0,Stormy,6,25
12002,BSB,0,5,0,Rainy,16,50
12005,NDLS,5,4,0,Rainy,10,60
12008,LKO,4,1,0,Rainy,17,37
12008,CNB,2,7,0,Clear,9,4
12009,DDU,4,8,0,Clear,23,37
12005,DDU,0,2,0,Stormy,13,26
12003,DDU,0,11,0,Rainy,14,45
12006,BSB,0,1,0,Stormy,9,34
120010,LKO,2,3,0,Rainy,7,20
12002,HWH,0,2,0,Rainy,16,50
12008,LKO,1,2,0,Stormy,2,4
12007,LKO,4,9,0,Clear,23,27
12008,LKO,0,1,0,Foggy,16,75
12007,BSB,6,12,0,Foggy,21,125
120010,NDLS,1,5,0,Rainy,20,35
12007,PNBE,4,10,0,Clear,11,11
12004,CNB,2,12,0,Rainy,20,31
12005,PNBE,0,5,0,Stormy,0,19
12002,DDU,0,7,0,Stormy,21,23
120010,LKO,2,3,0,Stormy,16,13
12006,HWH,4,11,0,Stormy,21,24
12005,HWH,5,1,0,Foggy,20,152
12007,LKO,5,12,0,Stormy,18,39
12009,PNBE,4,7,0,Foggy,4,122
120010,HWH,2,7,0,Foggy,15,91
12005,BSB,2,2,0,Clear,18,20
12004,PNBE,3,4,0,Clear,12,17
12005,HWH,4,6,0,Stormy,0,0
12005,CNB,1,10,0,Rainy,8,29
12001,LKO,3,9,0,Stormy,10,16
120010,CNB,3,3,0,Rainy,23,69
12001,BSB,4,9,0,Foggy,8,45
12007,CNB,2,6,1,Foggy,13,135
12007,HWH,2,2,0,Stormy,17,5
12001,BSB,3,10,0,Foggy,17,75
12005,NDLS,5,3,0,Clear,9,31
120010,HWH,3,12,1,Rainy,18,88
12004,CNB,6,11,0,Rainy,7,52
12004,PNBE,4,2,1,Stormy,4,18
12002,DDU,4,8,0,Clear,22,18
12008,LKO,0,8,0,Foggy,14,128
12006,LKO,6,12,0,Clear,10,41
12007,DDU,6,6,0,Stormy,12,50
12002,LKO,4,11,0,Rainy,19,55
120010,PNBE,2,7,0,Foggy,14,54
12003,DDU,3,8,0,Stormy,14,24
12002,LKO,0,2,1,Rainy,10,97
12005,DDU,0,5,0,Rainy,1,22
12003,CNB,3,1,0,Foggy,11,120
12002,NDLS,3,5,0,Rainy,14,31
12007,BSB,3,6,0,Foggy,19,74
12001,PNBE,3,11,0,Stormy,9,18
120010,NDLS,3,12,1,Rainy,0,94
120010,CNB,0,7,0,Rainy,15,23
12008,CNB,0,6,0,Rainy,15,25
12004,PNBE,3,8,0,Foggy,2,125
12002,HWH,5,6,0,Rainy,5,63
12008,DDU,0,8,1,Stormy,7,57
12004,NDLS,4,2,0,Foggy,16,113
120010,NDLS,0,6,1,Clear,10,60
12006,BSB,4,10,0,Rainy,1,44
12005,DDU,2,5,0,Rainy,23,33
12002,NDLS,1,11,0,Rainy,16,25
12005,NDLS,1,2,0,Stormy,2,0
12001,CNB,3,9,0,Rainy,5,59
12009,HWH,4,1,0,Stormy,19,24
12008,BSB,4,4,0,Foggy,5,141
12001,NDLS,6,3,0,Clear,12,40
12004,LKO,6,8,0,Rainy,17,29
12008,CNB,2,7,0,Stormy,16,15
120010,CNB,4,9,0,Stormy,20,12
12001,BSB,4,5,0,Foggy,1,68
12001,NDLS,3,7,0,Rainy,11,46
12009,BSB,2,9,0,Rainy,18,4
12008,DDU,6,2,0,Foggy,0,60
12001,CNB,0,12,0,Stormy,8,0
12005,CNB,6,1,0,Clear,9,49
12007,NDLS,2,2,0,Stormy,8,19
12004,NDLS,3,10,0,Stormy,22,31
12005,LKO,0,5,0,Stormy,18,0
12002,LKO,3,8,0,Foggy,9,123
12004,NDLS,5,12,0,Foggy,12,171
120010,PNBE,5,9,0,Rainy,10,92
12001,CNB,0,7,0,Clear,15,0
12007,DDU,2,12,0,Stormy,11,21
12008,PNBE,0,9,1,Foggy,23,145
12007,PNBE,0,7,0,Foggy,20,89
12005,HWH,1,10,0,Stormy,10,25
120010,NDLS,5,6,0,Clear,0,47
12002,LKO,6,11,0,Clear,21,17
12004,PNBE,0,9,0,Clear,3,22
12007,NDLS,1,5,0,Rainy,21,21
12005,NDLS,3,8,0,Rainy,7,53
12007,PNBE,4,2,0,Clear,11,12
12003,NDLS,0,8,0,Stormy,2,22
12004,HWH,2,11,0,Stormy,17,0
12001,DDU,0,4,0,Stormy,21,40
12007,CNB,3,6,0,Rainy,10,29
120010,BSB,2,9,0,Rainy,0,58
12008,PNBE,6,6,0,Stormy,4,41
12004,NDLS,3,10,0,Clear,16,8
12008,LKO,2,2,0,Stormy,14,29
12001,PNBE,6,1,0,Foggy,3,63
12003,HWH,5,9,0,Rainy,13,67
12004,CNB,0,9,0,Stormy,19,10
12006,CNB,0,3,0,Clear,4,28
12005,HWH,4,6,0,Clear,3,15
12008,DDU,0,3,0,Clear,18,0
12007,HWH,4,6,0,Stormy,10,38
12003,DDU,5,8,0,Clear,11,8
12008,PNBE,6,11,0,Rainy,7,48
12007,NDLS,6,3,0,Foggy,9,99
12003,NDLS,1,4,0,Clear,1,14
12007,NDLS,3,4,0,Clear,6,9
12008,DDU,5,8,0,Rainy,5,81
12009,NDLS,4,11,0,Rainy,8,43
12006,LKO,3,2,0,Rainy,9,55
12005,CNB,6,6,0,Foggy,21,86
12003,HWH,0,6,0,Clear,13,4
12005,LKO,6,11,0,Stormy,11,30
12009,DDU,3,9,0,Clear,21,18
12001,PNBE,3,3,0,Stormy,6,10
12005,CNB,1,10,0,Clear,1,26
12009,BSB,3,10,0,Foggy,10,134
12005,DDU,2,8,1,Rainy,23,65
120010,BSB,4,1,0,Rainy,2,45
120010,LKO,0,5,0,Clear,8,32
12004,PNBE,1,7,0,Clear,14,0
12003,DDU,1,12,0,Stormy,20,9
12008,BSB,4,2,0,Stormy,4,22
12004,BSB,2,4,0,Stormy,10,38
12009,BSB,3,4,0,Rainy,14,44
12001,NDLS,4,5,1,Clear,4,74
12008,HWH,1,10,0,Clear,17,7
12006,DDU,5,9,0,Rainy,1,82
120010,PNBE,5,7,0,Foggy,14,83
12007,CNB,5,1,0,Foggy,18,121
12004,DDU,3,3,0,Foggy,21,135
12009,LKO,5,6,0,Clear,3,22
12008,HWH,5,6,0,Foggy,23,95
12001,DDU,2,12,0,Rainy,10,68
12006,LKO,3,11,0,Stormy,10,32
12003,DDU,5,2,0,Stormy,6,28
12005,PNBE,5,8,0,Foggy,0,80
12001,PNBE,4,4,1,Clear,13,70
12003,BSB,3,4,1,Clear,5,83
12004,NDLS,3,10,0,Rainy,20,51
12007,HWH,5,12,0,Rainy,17,37
120010,BSB,6,8,0,Stormy,3,40
12007,LKO,5,6,0,Rainy,1,70
12008,BSB,1,4,1,Foggy,7,131
12009,BSB,6,6,0,Clear,12,28
12005,CNB,4,4,0,Clear,9,31
12009,LKO,0,6,0,Foggy,2,92
12004,HWH,4,6,0,Stormy,4,19
12004,PNBE,1,7,0,Stormy,21,20
12001,DDU,1,4,0,Rainy,2,41
12002,PNBE,5,4,0,Stormy,20,48
12003,LKO,2,10,0,Stormy,20,22
120010,CNB,3,9,1,Foggy,11,137
12002,LKO,6,5,0,Stormy,2,32
12005,NDLS,6,1,0,Foggy,0,148
12004,PNBE,0,10,0,Clear,6,0
12002,NDLS,6,1,0,Rainy,19,72
12001,NDLS,2,11,0,Foggy,10,90
12006,BSB,5,12,0,Rainy,17,55
12009,LKO,0,2,1,Clear,5,63
120010,NDLS,5,1,0,Rainy,15,54
12005,PNBE,0,12,0,Foggy,0,103
12009,HWH,2,7,0,Rainy,22,39
12004,CNB,4,6,0,Foggy,21,77
12009,LKO,2,2,0,Foggy,14,46
12003,LKO,1,12,0,Rainy,4,17
120010,HWH,3,2,0,Foggy,8,107
12007,HWH,5,8,0,Foggy,0,56
12005,LKO,3,11,0,Stormy,14,40
12006,DDU,4,10,0,Foggy,4,91
12007,HWH,1,3,0,Clear,19,18
12008,CNB,5,5,0,Foggy,18,95
12001,HWH,2,1,0,Stormy,10,2
12009,HWH,0,5,0,Foggy,5,87
120010,DDU,0,4,0,Foggy,11,69
12006,LKO,4,7,0,Stormy,23,18
12003,DDU,3,2,1,Stormy,11,24
12004,PNBE,5,3,0,Foggy,2,136
12009,HWH,5,5,0,Clear,0,34
12003,NDLS,2,8,0,Rainy,8,72
12009,LKO,5,3,0,Foggy,18,120
12004,BSB,2,9,0,Rainy,10,25
120010,BSB,2,11,1,Rainy,10,82
120010,CNB,4,2,0,Clear,7,27
12006,PNBE,5,12,0,Foggy,10,42
12003,NDLS,3,11,0,Clear,5,0
12003,PNBE,0,2,0,Stormy,19,8
12008,NDLS,5,12,0,Stormy,2,32
12006,CNB,6,9,0,Stormy,19,34
12006,NDLS,1,5,0,Stormy,2,19
12007,HWH,5,5,0,Rainy,13,45
120010,HWH,1,8,1,Clear,10,48
12004,NDLS,2,1,0,Stormy,12,12
120010,PNBE,6,11,1,Foggy,12,162
12008,DDU,0,11,0,Clear,2,0
12006,CNB,1,6,0,Rainy,0,67
12003,LKO,5,1,0,Stormy,0,9
120010,LKO,0,1,0,Clear,23,8
120010,BSB,3,4,0,Clear,18,13
12001,BSB,3,3,0,Foggy,5,124
12001,CNB,5,9,0,Rainy,9,39
12009,NDLS,1,12,0,Clear,0,21
12005,HWH,6,8,0,Clear,4,22
12009,LKO,1,5,0,Rainy,23,62
12009,HWH,6,2,0,Rainy,6,97
12002,CNB,3,9,0,Foggy,21,43
12008,LKO,4,11,0,Rainy,15,50
12006,DDU,2,2,0,Rainy,5,62
120010,LKO,5,6,0,Stormy,12,38
12006,NDLS,2,11,0,Foggy,17,111
12004,LKO,4,7,0,Stormy,8,25
12007,LKO,5,1,0,Stormy,20,30
12009,PNBE,5,7,0,Clear,16,35
12006,DDU,5,10,0,Clear,6,43
12008,CNB,2,10,0,Clear,14,9
120010,LKO,2,3,0,Clear,4,13
120010,NDLS,6,1,0,Foggy,12,157
12005,CNB,5,11,0,Foggy,8,133
12009,DDU,2,1,0,Rainy,21,29
12006,LKO,0,8,0,Stormy,12,26
120010,DDU,1,6,0,Rainy,12,12
12008,NDLS,3,8,0,Stormy,10,17
12007,PNBE,4,10,0,Foggy,13,35
120010,DDU,1,4,0,Clear,23,12
12003,DDU,0,12,0,Stormy,11,15
12009,DDU,5,1,0,Foggy,14,83
12002,CNB,2,2,0,Rainy,20,54
12007,NDLS,0,12,0,Stormy,20,34
12009,NDLS,4,9,1,Rainy,6,96
120010,NDLS,6,6,0,Stormy,0,29
12007,HWH,4,4,0,Rainy,17,34
12001,BSB,0,5,0,Stormy,17,0
12002,PNBE,2,10,1,Rainy,14,73
12001,LKO,1,2,0,Stormy,4,0
12001,PNBE,2,8,0,Foggy,12,126
12002,PNBE,2,8,0,Clear,10,0
12007,HWH,3,2,0,Foggy,0,124
12005,CNB,5,6,0,Clear,2,27
12004,LKO,2,5,0,Rainy,1,40
12003,BSB,4,5,0,Foggy,4,119
12008,PNBE,1,12,0,Rainy,18,50
12005,LKO,4,5,0,Rainy,6,71
12008,DDU,3,9,0,Foggy,7,102
12009,NDLS,4,11,1,Stormy,19,49
12002,NDLS,0,8,0,Foggy,8,53
12002,BSB,5,4,0,Rainy,19,52
12002,CNB,1,9,0,Stormy,5,22
12009,PNBE,2,1,1,Stormy,22,77
120010,CNB,0,5,0,Clear,4,25
120010,DDU,4,11,1,Foggy,15,125
12004,CNB,3,8,0,Rainy,22,34
12007,NDLS,5,1,0,Stormy,1,22
12008,DDU,5,5,0,Clear,7,37
12008,CNB,6,11,0,Stormy,9,26
12002,PNBE,3,10,0,Foggy,11,55
12001,NDLS,1,6,1,Clear,2,68
12007,PNBE,1,2,0,Rainy,13,54
120010,PNBE,2,7,0,Clear,16,22
12004,BSB,4,9,0,Foggy,14,91
12009,LKO,3,10,0,Clear,6,30
12002,DDU,2,8,0,Stormy,18,40
12006,LKO,6,3,0,Stormy,4,43
12009,HWH,1,2,1,Stormy,13,48
12005,BSB,0,12,0,Foggy,15,55
120010,NDLS,5,3,0,Rainy,18,84
12003,DDU,2,4,0,Clear,11,3
12007,PNBE,1,8,0,Stormy,0,17
12007,DDU,0,11,0,Clear,15,33
12004,DDU,5,10,0,Stormy,11,39
12007,LKO,0,6,0,Rainy,12,41
12005,PNBE,0,3,0,Stormy,16,6
12004,CNB,6,6,0,Clear,2,35
12008,HWH,3,11,0,Foggy,6,134
12009,DDU,6,3,1,Stormy,14,83
12009,HWH,6,9,0,Rainy,13,37
12009,BSB,0,1,0,Rainy,7,68
120010,PNBE,3,11,1,Foggy,13,98
12008,HWH,4,1,0,Clear,15,1
12001,BSB,2,11,0,Foggy,20,65
12002,PNBE,3,5,1,Clear,23,67
12004,NDLS,0,1,0,Stormy,22,0
12002,NDLS,0,2,0,Foggy,15,126
12005,HWH,2,8,0,Foggy,18,64
12007,HWH,0,9,0,Stormy,17,8
12008,LKO,1,1,0,Foggy,15,84
12001,CNB,2,9,0,Rainy,21,38
12005,DDU,2,3,0,Clear,8,25
12002,NDLS,2,11,0,Rainy,3,33
12002,PNBE,5,6,0,Rainy,16,63
12001,LKO,2,8,0,Clear,14,12
12007,LKO,5,10,0,Rainy,3,73
12007,PNBE,1,5,0,Foggy,11,128
12001,NDLS,1,2,0,Foggy,18,68
120010,PNBE,3,7,0,Stormy,11,5
12003,HWH,0,5,0,Stormy,8,9
12003,BSB,1,4,0,Rainy,11,34
120010,HWH,3,11,0,Rainy,10,17
12009,PNBE,0,6,0,Rainy,9,63
12008,PNBE,4,4,0,Stormy,16,0
12009,PNBE,5,6,0,Rainy,3,55
12004,NDLS,1,10,0,Clear,10,11
12001,BSB,2,7,0,Rainy,5,43
12004,LKO,4,8,0,Clear,20,14
12002,HWH,6,1,0,Stormy,4,44
12006,NDLS,6,7,1,Clear,13,65
12006,BSB,6,10,0,Rainy,11,34
12008,HWH,4,4,0,Rainy,8,31
12006,CNB,4,3,0,Clear,1,15
12004,NDLS,4,5,0,Rainy,2,59
12008,NDLS,2,2,0,Foggy,11,127
120010,PNBE,4,11,0,Clear,19,4
12001,HWH,6,1,0,Rainy,11,60
12003,DDU,6,12,0,Stormy,11,31
12007,LKO,0,3,0,Rainy,20,37
12009,CNB,1,5,0,Stormy,23,25
12009,NDLS,2,10,0,Rainy,19,38
12001,DDU,6,7,0,Clear,10,40
12009,BSB,3,3,0,Stormy,4,10
12009,BSB,0,1,0,Foggy,9,82
12006,PNBE,3,10,0,Rainy,7,38
12003,NDLS,5,6,0,Clear,6,38
12007,LKO,6,12,0,Foggy,6,136
12006,PNBE,1,2,0,Foggy,1,79
12005,DDU,0,1,0,Foggy,19,28
12004,BSB,2,8,0,Stormy,6,16
120010,DDU,2,12,0,Stormy,11,36
12001,HWH,6,6,0,Stormy,18,31
12002,PNBE,2,5,0,Rainy,16,42
120010,NDLS,5,10,0,Foggy,19,100
12003,DDU,1,4,0,Rainy,4,41
12005,BSB,1,12,0,Clear,5,11
12009,DDU,4,10,0,Foggy,20,100
12005,CNB,5,10,0,Foggy,17,71
12002,HWH,6,6,0,Stormy,12,54
12008,NDLS,5,10,0,Foggy,11,103
12003,NDLS,1,9,0,Foggy,18,105
12006,PNBE,5,6,0,Rainy,22,86
12006,PNBE,5,6,0,Clear,8,8
12008,PNBE,4,2,0,Rainy,22,44
12001,LKO,1,11,0,Foggy,4,78
120010,CNB,5,11,0,Foggy,5,81
12002,CNB,6,3,0,Rainy,10,68
120010,DDU,2,3,0,Stormy,3,37
12002,CNB,6,3,0,Rainy,9,64
12004,CNB,1,9,0,Clear,23,21
12003,HWH,1,12,0,Rainy,6,44
12004,NDLS,2,2,1,Stormy,22,62
120010,LKO,3,7,0,Clear,0,30
12001,BSB,1,12,1,Rainy,4,42
12009,BSB,5,8,0,Rainy,16,71
120010,PNBE,4,4,0,Foggy,19,121
120010,BSB,1,5,0,Rainy,15,42
12005,BSB,2,3,0,Foggy,12,97
120010,LKO,5,10,0,Rainy,20,75
12004,CNB,1,5,0,Foggy,5,132
12003,CNB,5,9,0,Rainy,23,40
12009,NDLS,0,5,0,Rainy,6,16
120010,NDLS,5,9,1,Rainy,11,121
12008,HWH,0,3,0,Clear,15,11
12007,BSB,6,9,0,Rainy,5,78
12004,CNB,2,4,0,Clear,17,22
120010,HWH,2,10,0,Clear,0,31
12005,HWH,0,10,0,Rainy,6,44
12001,HWH,6,4,0,Rainy,17,43
12003,LKO,3,6,0,Rainy,20,17
12003,LKO,0,9,0,Clear,8,19
12003,CNB,1,7,0,Clear,15,0
12001,PNBE,5,1,0,Foggy,18,73
12004,NDLS,2,5,0,Rainy,17,33
12007,DDU,1,9,0,Stormy,6,0
12004,BSB,0,11,0,Stormy,12,26
12007,BSB,3,10,0,Rainy,17,39
12003,NDLS,0,9,0,Foggy,12,87
12004,HWH,4,12,0,Rainy,18,25
12004,BSB,2,11,0,Rainy,8,26
12004,NDLS,4,4,1,Rainy,18,102
12009,PNBE,5,1,0,Stormy,11,34
120010,DDU,0,3,1,Foggy,0,137
12001,CNB,2,2,1,Rainy,0,83
12002,CNB,0,7,0,Clear,14,1
12003,NDLS,3,8,0,Foggy,11,64
12002,NDLS,2,5,0,Stormy,21,5
12002,LKO,6,1,0,Clear,14,37
12004,NDLS,1,1,0,Stormy,18,5
12003,CNB,6,11,0,Foggy,9,97
12007,CNB,1,7,1,Stormy,4,61
12008,BSB,1,9,0,Clear,8,30
12005,HWH,4,1,0,Stormy,23,7
120010,HWH,0,12,0,Foggy,2,97
12008,NDLS,3,8,0,Rainy,4,29
12001,BSB,1,11,0,Clear,2,24
12002,BSB,6,8,0,Rainy,23,68
12003,PNBE,6,7,1,Clear,23,43
12003,NDLS,5,4,0,Stormy,9,37
12001,LKO,6,8,0,Rainy,1,64
12001,PNBE,4,11,0,Stormy,9,13
12003,DDU,0,4,0,Clear,20,42
12007,PNBE,0,10,0,Rainy,22,44
12001,BSB,6,3,1,Foggy,19,194
120010,CNB,0,6,1,Rainy,16,100
12002,LKO,6,11,0,Clear,13,54
12009,CNB,6,9,0,Stormy,12,21
12004,PNBE,4,11,0,Rainy,17,57
120010,NDLS,0,6,1,Foggy,3,100
12002,DDU,5,3,0,Foggy,14,67
12009,HWH,0,5,1,Clear,0,63
12002,CNB,2,9,0,Stormy,18,13
12007,CNB,4,6,0,Clear,8,18
12004,DDU,0,9,0,Foggy,8,52
12008,NDLS,6,12,0,Rainy,4,61
12009,CNB,0,7,0,Clear,11,7
12007,CNB,2,6,1,Rainy,7,87
12008,PNBE,4,7,0,Clear,23,11
12007,PNBE,5,3,0,Clear,1,35
12007,NDLS,4,2,0,Stormy,19,35
12004,NDLS,6,12,1,Foggy,15,108
12002,BSB,6,9,0,Stormy,21,43
12004,BSB,3,5,0,Rainy,11,50
12001,PNBE,6,12,0,Clear,13,51
12006,LKO,0,8,0,Stormy,18,44
12006,BSB,6,11,0,Rainy,22,41
12003,PNBE,0,2,0,Rainy,9,63
120010,LKO,6,7,0,Rainy,0,59
12001,CNB,1,8,0,Clear,14,23
12002,BSB,6,7,0,Stormy,3,19
12007,DDU,4,3,0,Rainy,8,60
12004,PNBE,0,3,0,Foggy,22,142
12005,CNB,1,5,0,Foggy,18,66
12003,PNBE,0,3,0,Rainy,23,57
12008,BSB,1,4,0,Rainy,18,55
12009,HWH,1,3,0,Clear,0,5
12006,DDU,2,1,0,Foggy,18,54
120010,LKO,3,5,0,Stormy,12,28
12006,HWH,1,11,0,Stormy,11,8
12001,NDLS,0,10,1,Foggy,0,117
12007,NDLS,0,5,0,Clear,13,15
12006,DDU,1,5,0,Foggy,5,121
12002,NDLS,3,2,0,Clear,20,4
12007,CNB,1,5,0,Rainy,8,62
12003,NDLS,5,8,0,Stormy,17,31
12005,DDU,1,10,0,Stormy,1,26
12006,DDU,5,5,0,Rainy,9,79
12001,NDLS,2,8,0,Foggy,21,117
12004,BSB,2,4,0,Stormy,12,12
120010,PNBE,0,12,0,Foggy,23,69
12009,PNBE,3,5,0,Stormy,20,6
12005,DDU,4,6,0,Foggy,2,68
12001,CNB,3,5,0,Clear,5,0
12008,DDU,6,2,0,Foggy,19,97
12004,LKO,1,9,0,Rainy,14,49
120010,HWH,0,10,0,Foggy,18,124
12004,BSB,5,12,0,Foggy,4,53
12008,NDLS,6,6,0,Clear,11,5
12005,HWH,1,10,0,Stormy,11,44
120010,CNB,4,1,0,Stormy,3,24
12001,PNBE,5,10,0,Stormy,10,56
12005,DDU,1,3,0,Foggy,8,92
12003,PNBE,6,11,0,Stormy,12,40
12009,HWH,2,1,0,Clear,2,25
12007,DDU,3,4,0,Clear,15,39
